,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
455,HHPuKX2vD20,FILTHYFELLAS,"Jamie Vardy Record, Alexis Sanchez Injury, Space Jam For Some Reason - #FilthyFellas S2 E15","Watch our new series #FilthyFellas Vs. http://bit.ly/1MUHswm

A years old Premier League goalscoring record was officially smashed by Jamie Vardy this weekend as Leicester City ground out a crucial draw Vs Manchester United, while Arsenal continue to count their injuries, the boys took a little time out to talk directly to the comment section and we're not entirely sure how, but Space Jam became an important point of conversation.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Alexis Sánchez (Football Player)', 'Jamie Vardy (Football Player)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Leicester City F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'Manchester United F.C. (Football Team)', 'Banter', 'Ruud Van Nistelrooy (Football Player)', 'Match of the Day', 'Highlights', 'RWD Magazine (Magazine)', 'Copa90', 'Copa 90', 'Craig Mitch', 'Poet', 'David Vujanic']",2015-12-01T18:15:17Z,45564,1285,,339,PT10M44S,hd,false
456,SgeCcpTs31g,FILTHYFELLAS,"Man City 1 - 4 Liverpool,  Arsenal Excuses, Spurs Batter West Ham - #FilthyFellas S2 E14","Watch our new series #FilthyFellas Vs. http://bit.ly/1MUHswm

It's the day you've all been waiting for! JYE, the heckler from JD Sports is on the show and he's joined by Die Hard Charlie, or as we've branded him Chelsea Fan 10. The most controversial guest in the history of the show joined the guys to talk about Liverpool sticking it on Manchester City, Arsenal finding more excuses, Spurs battering West Ham and Leon Knight's broadband connection.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Manchester City F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'West Ham United F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'Tottenham Hotspur F.C. (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'Leon Knight (Football Player)', 'Poet (Profession)', 'Craig Mitch', 'The Vujanic', 'David Vujanic', 'Vujanic', 'Banter', 'Football', 'Highlights', 'Premier League (Football League)', 'Football (Interest)']",2015-11-24T18:26:12Z,48339,1291,,441,PT9M56S,hd,false
457,r7fLtJ1FWsw,FILTHYFELLAS,JD Sports Heckling Chelsea Supporter Responds To #FilthyFellas Call-Out,"Watch our new series #FilthyFellas Vs. http://bit.ly/1MUHswm

When #FilthyFellas Poet, Craig and Vuj recorded a live episode of the show in JD Sports last month, a member of the audience took exception to the way Chelsea had been represented since the start of the season. Now seven league defeats down and facing down the barrel of a relegation battle, Leon and Poet wanted to know what he had to say for himself...

Do you think the Chelsea fan should be invited to appear on an episode of #FilthyFellas? Let us know in the comment.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Chelsea F.C. (Football Team)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'David Vujanic', 'Football', 'Banter', 'Comedy', 'JD Sports (Business Operation)']",2015-11-16T17:09:22Z,21089,715,,213,PT2M28S,hd,false
458,7Ebaygab2y8,FILTHYFELLAS,#FilthyFellas Vs. Vujanic,"This is the 5th episode of #FilthyFellas Vs. Each week a different member of the #FilthyFellas will sit down and respond to your hilarious YouTube comments.

Let the banter commence!","['comedy', 'vujanic', 'filthyfellas', 'copa 90', 'comments below', 'cheeky nandos', 'bricka bricka', 'poet', 'caig mitch', 'boat', 'skribz', 'snips', 'leon knight', 'liverpool', 'football', 'soccer', 'premier league']",2015-11-05T18:28:16Z,23683,1042,,65,PT3M38S,hd,false
459,IBLcpUFEjQg,FILTHYFELLAS,"Chelsea 1 - 3 Liverpool, United Fans Turn On Van Gaal, Top Four Race - #FilthyFellas S2 E12","Watch Vujanic's Immigrant Bling (Hotline Bling Parody) - https://youtu.be/SJqk2u15kHw

With Chelsea's form going from bad to worse, both Craig and Vujanic have seen an opening in that highly sought after top four and they're both going for it! Jose Mourinho's demise, Louis van Gaal losing the Manchester United fans and Jurgen Klopp turning things around in Liverpool are also up for discussion while the #FilthyFellas also make sure to find some time to discuss what's going on with Skribz's eyebrows.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Chelsea F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Louis Van Gaal (Football Player)', 'Liverpool F.C.–Manchester United F.C. Rivalry', 'Football (Interest)', 'League', 'Champions', 'Soccer']",2015-11-03T17:08:44Z,37691,1130,,318,PT9M24S,hd,false
460,6krBUYjFL5s,FILTHYFELLAS,#FilthyFellas Vs. B.O.A.T,"This is the 4th episode of #FilthyFellas Vs. Each week a different member of the #FilthyFellas will sit down and respond to your hilarious YouTube comments.

Let the banter commence!","['boat', 'poet', 'skribz', 'vujanic', 'filthyfellas', 'Manchester United F.C. (Football Team)', 'man utd', 'full time devils', 'comedy', 'football', 'soccer', 'Wayne Rooney (Award Winner)', 'martial']",2015-10-30T18:01:11Z,20428,663,,70,PT3M41S,hd,false
461,wk3VusHfJL8,FILTHYFELLAS,"Jose Mourinho Mental Breakdown, Harry Kane Hat-Trick, Wayne Rooney - #FilthyFellas S2 E11","Watch #FilthyFellas Vs Skribz - https://youtu.be/hBBra_VnUzs

The #FilthyFellas have loved every minute of Jose Mourinho's mental breakdown, but they're split on what happens next, Craig and Ross are delighted with Harry Kane's return to form but the rest of the group are less enthused, while Wayne Rooney's indifferent start to the campaign has also split opinions...

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Mental Breakdown (Disease Or Medical Condition)', 'Wayne Rooney (Award Winner)', 'Hat-trick (Literature Subject)', 'Harry Kane (Football Player)', 'José Mourinho (Football Player)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'David Vujanic', 'Craig Mitch', 'RWD Magazine (Magazine)']",2015-10-27T17:59:11Z,31349,1075,,338,PT8M41S,hd,false
462,hBBra_VnUzs,FILTHYFELLAS,#FilthyFellas Vs. Skribz,"This is the 3rd episode of #FilthyFellas Vs. Each week a different member of the #FilthyFellas will sit down and respond to your hilarious YouTube comments.

Let the banter commence!","['skribz', 'filthyfellas', 'Manchester United F.C. (Football Team)', 'man utd', 'boat', 'funny', 'football', 'soccer', 'messi', 'poet', 'Lionel Messi (Football Player)', 'League', 'Goal', 'Football (Interest)', 'freestyle']",2015-10-22T16:30:02Z,23704,822,,71,PT3M12S,hd,false
463,V4eJBfwcSDE,FILTHYFELLAS,"Jurgen Klopp Takes Over Liverpool, Arsenal Vs Bayern Munich, Memphis Depay - #FilthyFellas S2 E10","Watch #FilthyFellas Vs Poet - https://youtu.be/VFcAL3GElDg

Back from the international break, the #FilthyFellas came together last nigh to talk about the Jurgen Klopp era, Arsenal's title challenge and their chances against Bayern Munich on Tuesday night and the trials and tribulations of Memphis Depay.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Jürgen Klopp (Award Winner)', 'FC Bayern Munich (Football Team)', 'Liverpool F.C. (Football Team)', 'Memphis Depay (Football Player)', 'Arsenal F.C. (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'Copa90', 'Copa 90', 'Premier League (Football League)', 'Banter', 'RWD Magazine (Magazine)', 'Football (Interest)']",2015-10-19T18:31:57Z,45374,1159,,367,PT8M36S,hd,false
464,VFcAL3GElDg,FILTHYFELLAS,#FilthyFellas Vs. Poet,"This is the 2nd episode of #FilthyFellas Vs. Each week a different member of the #FilthyFellas will sit down and respond to your hilarious YouTube comments.

Let the banter commence!","['Poet (Profession)', 'poets corner', 'copa 90', 'filthyfellas', 'vujanic', 'comments below', 'craig mitch', 'Arsenal F.C. (Football Team)', 'arsenal', 'gunners', 'ozil', 'wilshere', 'banter', 'Leon Knight (Football Player)', 'football', 'comedy', 'soccer', 'goal', 'jd football', 'Champions', 'Manchester', 'Football (Interest)', 'Mesut Özil (Football Player)', 'United']",2015-10-15T17:13:59Z,28733,997,,113,PT3M20S,hd,false
465,bommjfBINJY,FILTHYFELLAS,"#FilthyFellas Live - Angry Chelsea Fan, Jurgen Klopp and Who's Winning The Title?","Watch part one of #FilthyFellas Live - https://youtu.be/ocP4II1f8to

Following on from the first part of #FilthyFellas Live which saw Poet, Craig Mitch and David Vujanic talk street football and how it relates to them and their football teams, the boys took questions from the audience as Logan Sama sought controversy in JD Sports.

If you haven't seen Part 1 - Watch it on JD Football - https://youtu.be/ocP4II1f8to","['Jürgen Klopp (Award Winner)', 'Chelsea F.C. (Football Team)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'David Vujanic', 'Vujanic', 'Craig Mitch', 'RWD Magazine (Magazine)', 'Manchester City F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'JD Sports', 'JD Sports (Business Operation)', 'JD Football']",2015-10-12T19:01:45Z,24689,803,,212,PT16M52S,hd,false
466,R54rAO_EKFw,FILTHYFELLAS,"Arsenal 3-0 Man Utd, Mourinho Rant, Aguero 5 Goals, Rodgers Fired - #FilthyFellas S2 E9","For the first time in #FilthyFellas history Arsenal have beaten Manchester United in the Premier League. That is a big deal. But the win doesn't live alone this weekend with Jose Mourinho's meltdown jumping up a few levels, Sergio Aguero smashing five goals in 20 minutes and Brendan Rodgers being fired by Liverpool. What a week.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['José Mourinho (Football Player)', 'Brendan Rodgers (Football Player)', 'Manchester United F.C. (Football Team)', 'Sergio Agüero (Celebrity)', 'Arsenal F.C. (Football Team)', 'Filthyfellas', 'Filthy Fellas', 'Poet', 'Craig Mitch', 'David Vujanic', 'J2K', 'RWD Magazine (Magazine)', 'Banter', 'Funny', 'Crep Protect']",2015-10-06T17:58:25Z,64500,1443,,276,PT9M20S,hd,false
467,H9fzkP7lCKo,FILTHYFELLAS,"Spurs 4 - 1 Man City, United Top of the League, Daniel Sturridge Is Back - #FilthyFellas S2 E8","Watch #FilthyFellas x Full Time Devils - https://www.youtube.com/watch?v=M-BHDU8QD6I

You know a week is massive in the world of #FilthyFellas when Arsenal scoring 5 goals away at the only undefeated team in the league is not a talking point, instead the boys talk Tottenham's demolition of Manchester City, Craig's appearance on BT Sport, Manchester United being top of the league and Daniel Sturridge returning to the pitch, where he used to do the majority of his business.

We've also taken a look at the biggest social media moment of the week from the #FilthyFellas in our new section #FFS. This week it involves Poet, FF legend ChuckieOnline and one Charlie Sloth. Bombs dropped!

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Daniel Sturridge (Football Player)', 'Manchester City F.C. (Football Team)', 'Football (Interest)', 'Daniel Sturridge', 'Liverpool F.C. (Football Team)', 'BT SPort', 'Craig Mitch', 'Filthy Fellas', 'FilthyFellas', 'Tottenham Hotspur F.C. (Football Team)', 'Charlie Sloth (Person)', 'Poet', 'Beef', 'Radio 1', 'ChuckieOnline', 'FFS']",2015-09-29T17:36:28Z,47451,1272,,175,PT13M51S,hd,false
468,VECgQkgc7Tg,FILTHYFELLAS,"Diego Costa Red Card, Mike Dean Hates Arsenal, West Ham Title Challenge - #FilthyFellas S2 E7","Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

What a week that was! Chelsea beating Arsenal wouldn't normally be the biggest news in the world, but the way Jose Mourinho's team went about defeating their North London foes definitely was! Is Diego Costa a cheat? Does Mike Dean hate Arsenal? Will West Ham win the league?

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['West Ham United F.C. (Football Team)', 'Diego Costa (Football Player)', 'Penalty Card (Sports Equipment)', 'Arsenal F.C. (Football Team)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'Football', 'Match of the Day', 'Highlights', 'Funny', 'Banter']",2015-09-22T16:22:54Z,46405,1294,,301,PT7M19S,hd,false
469,5DiTsyL11FA,FILTHYFELLAS,"Anthony Martial Scores Vs Liverpool, Eden Hazard Falls Off, Walcott or Giroud - #FilthyFellas S2 E6","Subscribe to JD Football - http://bit.ly/1STb6EQ

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

The international break is over and that means the Premier League is back! Up for discussion this weekend is Anthony Martial's debut goal Vs Liverpool, Arsenal's weak striking options, Eden Hazard's loss of form and Christian Benteke's ""pointless"" goal...

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content","['Anthony Martial', 'Liverpool F.C. (Football Team)', 'Manchester United F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'Theo Walcott (Award Winner)', 'Eden Hazard (Football Player)', 'Olivier Giroud (Football Player)', 'Chelsea F.C. (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'RWD Magazine (Magazine)', 'Copa90', 'Copa 90', 'Comments Below', 'Poet', 'David Vujanic']",2015-09-14T18:00:46Z,51956,1302,,209,PT8M49S,hd,false
470,_chpvMauSdM,FILTHYFELLAS,"Anthony Martial To Manchester United, Free Saido Berahino, Arsene Wenger Arrogant - #FilthyFellas","Show some love to New Balance Football - http://newbalance.co.uk/football

The final episode of our Summer Transfer Window Special series, sees the #FilthyFellas consider Manchester United's panicked final 24 hours, Arsene Wenger's arrogant refusal to sign an outfield player, Saido Berahino's Twitter protest against Jeremy Peace, David de Gea's confusion and the severe lack of dildos. WHERE ARE ALL THE DILDOS?!?!?!

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.","['Saido Berahino (Football Player)', 'Arsène Wenger (Football Player)', 'Manchester United F.C. (Football Team)', 'Anthony Martial (Football Player)', 'Football (Interest)', 'Arsenal F.C. (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'New Balance (Business Operation)', 'New Balance Football', 'Transfer Window', 'Transfer Deadline Day', 'Sky Sports News (TV Network)', 'David De Gea (Football Player)', 'Jeremy Peace', 'Dildo']",2015-09-03T13:05:41Z,34785,1043,,226,PT9M2S,hd,false
471,LX_9K5NYUHs,FILTHYFELLAS,"Neymar to Manchester United, Hueng-min Son to Spurs, Feat FIFA Manny - #FilthyFellas","Show some love to New Balance Football - http://newbalance.co.uk/football

The second episode in our Summer Transfer Window Special series, the #FilthyFellas dissected Neymar's rumoured move to Manchester United, Karim Benzema rejecting Arsenal, Saido Berahino's failing move to Spurs and their eventual replacement Hueng-min Son and a whole lot more.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.","['FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'FIFAManny', 'Craig Mitch', 'Neymar', 'Manchester United', 'Arsenal', 'Tottenham Hotspur', 'Liverpool FC', 'Hueng-min Son', 'Gary Neville', 'Arsene Wenger', 'Saido Berahino', 'Real Madrid', 'Transfer Window Special', 'New Balance Football', 'RWD Magazine']",2015-08-27T16:03:16Z,38194,1002,,407,PT9M14S,hd,false
472,cDIFSfbu_1o,FILTHYFELLAS,"Pedro Debut for Chelsea, Harry Kane Can't Score, Wayne Rooney Can't Score,","Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

With Arsenal and Liverpool still to play, the #FilthyFellas talked about the lack of goals coming from England's top two strikers, Tottenham's Harry Kane and Manchester United's Wayne Rooney, while Manchester City's strong start was also up for discussion as BOAT and Skribz consider  the immediate impact of Pedro on Chelsea's season.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['Harry Kane (Football Player)', 'Wayne Rooney (Award Winner)', 'Pedro (Football Player)', 'Manchester United F.C. (Football Team)', 'Football (Interest)', 'Chelsea F.C. (Football Team)', 'Tottenham Hotspur F.C. (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'POET', 'Vujanic', 'David Vujanic', 'Copa90', 'Copa 90', 'Football', 'Banter', 'RWD Magazine (Magazine)', 'RWD Football', 'Arsenal F.C. (Football Team)', 'Liverpool F.C. (Football Team)']",2015-08-25T16:02:55Z,42210,1286,,228,PT11M16S,hd,false
473,8mFPW9KzGWM,FILTHYFELLAS,"Benzema To Arsenal, Pedro Moves To Chelsea, Gareth Bale to Manchester - #FilthyFellas","Show some love to New Balance Football - http://newbalance.co.uk/football

With the Summer Transfer Window heating up in the last few days, the #FilthyFellas came together to discuss Pedro saying no to Manchester United and rocking up at Chelsea, Nicolas Otamendi doing the same to United in favour of Manchester City, Karim Benzema's on again - off again move to Arsenal, Liverpool's busy window, Tottenham's interest in Saido Berahino and more.

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.","['FilthyFellas', 'Filthy Fellas', 'New Balance Football', 'Arsenal', 'RWD Magazine (Magazine)', 'Copa 90', 'Copa90', 'Comments Below', 'Poet', 'Vujanic', 'David Vujanic', 'Liverpool F.C. (Football Team)', 'Karim Benzema (Football Player)', 'Saido Berahino (Football Player)', 'Tottenham Hotspur F.C. (Football Team)', 'Manchester City F.C. (Football Team)', 'Manchester United F.C. (Football Team)']",2015-08-20T17:33:26Z,38507,1101,,223,PT8M41S,hd,false
474,RA89r-Jgnak,FILTHYFELLAS,#FilthyFellas Special Announcement,"7pm

Part 1: 20.8.15
Part 2: 27.8.15
Part 3: 3.9.15

#FilthyFellas","['FilthyFellas', 'Filthy Fellas', 'Aaron Ramsey', 'New Balance Football', 'Arsenal F.C. (Football Team)', 'Poet', 'David Vujanic', 'Vujanic', 'RWD Mag', 'RWD Magazine (Magazine)', 'RWD Football', 'Craig Mitch']",2015-08-20T14:01:12Z,13502,335,,33,PT34S,hd,false
475,DhXmBE6a_iI,FILTHYFELLAS,"Jose Mourinho's 'Fake Result', Filthy Rap Beef, Crystal Palace 1-2 Arsenal - #FilthyFellas S2 E3","Watch the Red Devils Freestyle - http://bit.ly/1J0uh7W

Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

With Jose Mourinho enjoying his classic third season collapse, the #FilthyFellas came together this week to discuss Chelsea's 'Fake Result' at Manchester City, Arsenal's sneaky win at Crystal Palace, Manchester United's boring defeat of Aston Villa, Tottenham's collapse at home to Stoke City and more.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['Crystal Palace F.C. (Football Team)', 'José Mourinho (Football Player)', 'Arsenal F.C. (Football Team)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Red Devils Freestyle', 'Poet', 'Vujanic', 'David Vujanic', 'Copa 90', 'Copa90', 'Comments BElow', 'RWD Magazine (Magazine)', 'RWD Football', 'Banter', 'Football', 'JME', 'Joe Weller']",2015-08-18T17:01:33Z,45839,1146,,192,PT12M19S,hd,false
476,A01ns4Zn61Q,FILTHYFELLAS,The #FilthyFellas Infiltrate @adidasuk #BaseBrixton,"Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

The #FilthyFellas have been busy this summer and so have adidas, and with the brand setting up base in Brixton last week, our very own Poet and Vujanic were the natural choices to host the launch event. So live from BaseBrixton, right in the depths of South London, we caught-up with the dynamic duo who had just spent some soul nourishing time with Arsenal's Theo Walcott and Kieran Gibbs.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['FilthyFellas', 'Filthy Fellas', 'BaseBrixton', 'Base Brixton', 'adidas', 'Poet', 'David Vujanic', 'Arsenal F.C. (Football Team)', 'Kieran Gibbs (Football Player)', 'Theo Walcott (Award Winner)', 'Liverpool F.C. (Football Team)', 'Premier League (Football League)', 'Banter', 'Brixton (Location)', 'Funny', 'Football (Interest)', 'Poets corner']",2015-08-17T15:00:35Z,12667,337,,21,PT2M47S,hd,false
477,-oVBLXbUgag,FILTHYFELLAS,Manchester United Transfer Special Freestyle: Skribz & BOAT (Pt.2) #FilthyFellas,"Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

BOAT and Skribz get the season started right with their new Red Devils Freestyle. What do you think of the Manchester United duo's bars for the 2015/16 campaign?

http://www.twitter.com/boyofalltalents
http://www.twitter.com/OfficialSkribz

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['Poet And Skribz', 'FilthyFellas', 'Filthy Fellas', 'Manchester United F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'B.O.A.T', 'Da Clique', 'David Vujanic', 'Poets Corner', 'Poet', 'Craig Mitch', 'Tottenham', 'Freestyle', 'Skribz', 'Arsene Wenger', 'Wayne Rooney', 'John Terry', 'Premier League', 'UEFA Europa League (Football Competition)', 'Football', 'Copa90', 'Comments Below', 'RWD Magazine (Magazine)', 'De Gea to real Madrid', 'Transfer Special', 'Trasnfer Window']",2015-08-14T16:03:04Z,33302,1232,,146,PT2M31S,hd,false
478,MUAolnUf8fY,FILTHYFELLAS,"Reece Oxford Owns Arsenal, Manchester United 1 - 0 Spurs, Tinchy Stryder - #FilthyFellas S2 E2","Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

The season is upon us and you know one of the #FilthyFellas teams was going to throw-up an absolutely banterful performance - so step forward Arsenal who saw 16 year-old Reece Oxford and his West Ham team walk away from The Emirates with three points and maybe those short-lived title aspirations. Also this week Manchester United beat Spurs and Tinchy Stryder joins the crew.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['Reece Oxford', 'Manchester United F.C. (Football Team)', 'Arsenal F.C.–Manchester United F.C. Rivalry', 'Tottenham Hotspur F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Copa90', 'Copa 90', 'Comments Below', 'Tinchy Stryder (Composer)']",2015-08-11T12:58:35Z,48776,1401,,231,PT7M45S,hd,false
479,mJJMtwiGLYA,FILTHYFELLAS,The #FilthyFellas Infiltrate Manchester United,"Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

With Manchester United and adidas launching their long-term partnership on 1 August, the #FilthyFellas - Poet, Vujanic and Craig - headed up North to the club's Carrington training ground for a spot of training a little bit of banter.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['Manchester United F.C. (Football Team)', 'Football (Interest)', 'Poet', 'David Vujanic', 'Vujanic', 'Craig Mitch', 'FilthyFellas', 'Filthy Fellas', 'Copa90', 'Copa 90', 'Comments Below', 'Banter', 'Football', 'Funny', 'Carrington', 'Manchester']",2015-08-10T16:32:08Z,27247,801,,746,PT4M26S,hd,false
480,4Mpr0f1vg6I,FILTHYFELLAS,"Community Shield, Wenger and Mourinho Handshake, Predictions - #FilthyFellas S2 E1","Make sure you subscribe to #FilthyFellas - http://bit.ly/1IhQDkW

One year on from the very first episode of #FilthyFellas, the boys (sans a holidaying DJ Snips) are back to talk about Arsenal winning the Community Shield (again), Arsene Wenger not rating Jose Mourinho (again) and Manchester United being 'just a few' signings away from the Premier League title (AGAIN!!?!). The boys are back. Let's get #Filthy.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas","['FIlthyFellas', 'Filthy Fellas', 'Poet', 'David Vujanic', 'Vujanic', 'Football', 'Arsène Wenger (Football Player)', 'José Mourinho (Football Player)', 'FA Community Shield (Sports League Championship)', 'BOAT', 'Skribz', 'Craig Mitch', 'Ross Berry', 'Banter', 'Comedy', 'RWD Magazine (Magazine)', 'RWDMag', 'Copa90', 'Copa 90', 'Comments Below']",2015-08-04T16:58:33Z,48490,1544,,320,PT9M27S,hd,false
481,XQKuH2w7FcQ,FILTHYFELLAS,Aaron Ramsey Speaks Exclusively to #FilthyFellas,"Watch Poet in the Wembley Cup - https://www.youtube.com/watch?v=8TQ3KSvcV-Y&feature=youtu.be
Whether he's the Welsh Jesus, the Prince of Wales, the Welsh Xavi or just plain better than Gareth Bale, Aaron Ramsey has been one of the most talked about players in #FilthyFellas history, so with the Arsenal man launching his new New Balance Visaro boots, we wanted to sit down with the two time FA Cup winner to talk about everything that makes him the hard running, hard scoring, technique dripping Rambo we've all come to know and love.

Get the New Balance Visaro as worn by Aaron Ramsey, Samir Nasri and Marouane Fellaini - http://bit.ly/1TT6zQ3

Remember to like, share and subscribe so we know it's real.","['Aaron Ramsey (Football Player)', 'Football (Interest)', '#FilthyFellas', 'Poet', 'Arsenal F.C. (Football Team)', 'Wales', 'New Balance (Business Operation)', 'New Balance Football', 'Gareth Bale', 'Jack Wilshere', 'Spencer FC', 'Spencer Owen', 'Wembley Cup', 'EE']",2015-07-23T10:46:05Z,37449,637,,106,PT5M43S,hd,false
482,nVAuKxg9pQM,FILTHYFELLAS,"Schweinsteiger To United, Sterling Leaves Liverpool, Kevin Wimmer To Spurs? - #FilthyFellas","We're new to Facebook. Make sure you like us over there - http://on.fb.me/1EtdGE6

Say we were relaxing, accuse us of slacking, whatever you need to do to get through your day - the #FilthyFellas are back for a little look at the Summer Transfer Window.

On the agenda are Liverpool's big summer sales and signings, Bastian Schweinsteiger making Manchester United a serious through, Petr Cech giving Arsenal an extra 10-15 points and whatever the hell's going on at Spurs. All-duh-vye-re-weld?

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Transfer Window Updates When We Feel Like It.","['Tottenham Hotspur F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Raheem Sterling (Football Player)', 'Bastian Schweinsteiger (Football Player)', 'Kevin Wimmer', 'FilthyFellas', 'Filthy Fellas', 'Transfer Window Special', 'Transfer Window', 'Poet', 'Vujanic', 'Comments Below', 'Copa 90', 'Copa90', 'David Vujanic', 'Skribz', 'Craig Mitch', 'Ryan Berry']",2015-07-16T18:24:00Z,45037,1225,,389,PT9M13S,hd,false
483,5KTQFc4rJ_M,FILTHYFELLAS,Petr Cech Signs To Arsenal #FilthyFellas,"Poet visits the Emirates Stadium and is joined by Arsenal fans discussing the up and coming season for Arsenal #FilthyFellas

Buy your #FilthyFellas snapbacks here: http://filthyfellas.bigcartel.com","['FilthyFellas', 'Filthy Fellas', 'RWD Magazine', 'Poet', 'Vujanic', 'FilthyFellasSnapback', 'Arsenal F.C. (Football Team)', 'Funny', 'Snapback', 'Chelsea F.C. (Football Team)', 'Jose Mourinho', 'Petr Cech', 'F.A Cup', 'Football', 'Highbury', 'Leon Knight', 'Poets Corner', 'Skribz', 'B.O.A.T', 'Champions', 'Soccer', 'League', 'Manchester', 'United', 'Emirates Stadium (Sports Facility)', 'Goalkeeper', 'Comments Below', 'Copa90']",2015-06-29T14:37:20Z,22020,595,,210,PT3M42S,hd,false
